time,bytetime,press,count,key,stimDur,Bias,sequence
1.516632080078125,1506,[1],7,[2],0.2,0.12,"[-1. -1. -1. -1.  1. -1. -1.  1.  1.  1.  1. -1. -1. -1.  1. -1.  1. -1.
  1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]"
1.3349390029907227,1306,[1],6,[2],0.2,0.12,"[ 1. -1. -1. -1. -1. -1. -1. -1. -1. -1.  1.  1. -1.  1. -1.  1.  1.  1.
 -1. -1. -1.  1. -1. -1. -1.  1.  1.  1. -1. -1.]"
1.265650987625122,1241,[1],6,[2],0.2,0.12,"[ 1. -1. -1. -1. -1. -1.  1. -1. -1. -1. -1. -1. -1.  1.  1.  1. -1. -1.
  1. -1. -1. -1.  1. -1.  1.  1. -1.  1. -1. -1.]"
1.3166491985321045,1315,[1],6,[5],0.2,0.12,"[-1. -1.  1.  1.  1.  1.  1.  1. -1. -1.  1.  1.  1.  1. -1. -1.  1.  1.
 -1.  1.  1.  1.  1.  1.  1.  1. -1. -1.  1. -1.]"
3.5333728790283203,3506,[1],17,[2],0.2,0.12,"[-1. -1. -1.  1.  1. -1. -1.  1. -1. -1.  1.  1. -1.  1.  1.  1.  1. -1.
  1. -1.  1. -1. -1.  1.  1. -1.  1.  1. -1. -1.]"
2.248724937438965,2241,[1],11,[2],0.2,0.12,"[ 1. -1. -1.  1.  1. -1. -1. -1. -1. -1. -1.  1.  1. -1. -1.  1. -1. -1.
  1. -1. -1. -1. -1.  1. -1. -1. -1.  1. -1.  1.]"
2.2653820514678955,2242,[1],11,[5],0.2,0.12,"[-1. -1.  1.  1.  1. -1.  1.  1. -1.  1. -1. -1.  1.  1. -1. -1.  1.  1.
 -1. -1. -1. -1.  1. -1.  1. -1.  1. -1. -1.  1.]"
2.483396053314209,2480,[1],12,[5],0.2,0.12,"[ 1.  1.  1. -1.  1. -1. -1. -1.  1. -1.  1. -1. -1. -1. -1.  1. -1.  1.
 -1. -1. -1. -1. -1. -1. -1.  1.  1. -1.  1.  1.]"
1.8654158115386963,1840,[1],9,[2],0.2,0.12,"[-1. -1.  1. -1. -1. -1. -1. -1. -1. -1.  1.  1. -1. -1.  1. -1.  1. -1.
 -1.  1.  1.  1. -1. -1. -1. -1.  1. -1. -1. -1.]"
1.3678479194641113,1353,[1],6,[5],0.2,0.12,"[ 1.  1.  1.  1.  1. -1.  1. -1.  1.  1.  1. -1.  1. -1.  1.  1. -1. -1.
  1.  1.  1. -1.  1.  1. -1.  1.  1.  1. -1.  1.]"
1.0500288009643555,1033,[1],5,[2],0.2,0.12,"[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.  1. -1. -1. -1.  1.  1. -1.  1.
  1.  1.  1.  1. -1. -1.  1. -1.  1.  1. -1. -1.]"
1.832108974456787,1824,[1],9,[5],0.2,0.12,"[ 1.  1.  1. -1.  1. -1.  1. -1. -1. -1. -1. -1. -1.  1. -1. -1.  1.  1.
 -1. -1. -1. -1.  1.  1. -1. -1. -1. -1. -1.  1.]"
2.498845100402832,2489,[1],12,[5],0.2,0.12,"[ 1.  1. -1. -1. -1.  1. -1.  1.  1.  1.  1. -1.  1.  1.  1. -1. -1.  1.
  1. -1.  1.  1. -1. -1.  1.  1. -1.  1.  1. -1.]"
1.3821558952331543,1356,[1],6,[2],0.2,0.12,"[-1.  1. -1. -1. -1. -1. -1. -1.  1.  1. -1.  1. -1. -1. -1.  1. -1.  1.
  1.  1. -1. -1.  1.  1.  1.  1. -1.  1. -1. -1.]"
1.4012489318847656,1395,[1],6,[5],0.2,0.12,"[ 1.  1. -1.  1.  1.  1.  1.  1.  1.  1. -1.  1.  1. -1.  1. -1. -1.  1.
  1.  1.  1.  1.  1.  1. -1. -1.  1. -1. -1.  1.]"
3.434661865234375,3419,[1],17,[5],0.2,0.12,"[-1.  1.  1. -1.  1. -1.  1.  1. -1.  1. -1.  1.  1.  1.  1. -1. -1.  1.
  1. -1.  1.  1.  1. -1.  1.  1.  1.  1. -1.  1.]"
2.1000170707702637,2081,[1],10,[5],0.2,0.12,"[ 1. -1.  1. -1.  1.  1.  1.  1.  1. -1. -1.  1. -1.  1.  1.  1.  1. -1.
 -1. -1.  1.  1.  1. -1. -1. -1.  1. -1.  1. -1.]"
1.7988338470458984,1786,[1],8,[5],0.2,0.12,"[-1.  1. -1.  1.  1.  1. -1.  1.  1.  1.  1.  1.  1. -1.  1. -1. -1.  1.
  1.  1. -1. -1.  1. -1. -1.  1.  1. -1. -1.  1.]"
1.301274061203003,1288,[1],6,[5],0.2,0.12,"[ 1.  1. -1.  1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1. -1.  1.  1.  1.
  1.  1.  1. -1.  1. -1. -1.  1. -1. -1.  1.  1.]"
1.3156158924102783,1305,[1],6,[5],0.2,0.12,"[-1.  1.  1.  1. -1.  1.  1.  1.  1.  1.  1. -1. -1. -1.  1.  1. -1. -1.
 -1. -1. -1.  1.  1. -1.  1.  1. -1.  1. -1. -1.]"
1.1999669075012207,1190,[1],5,[5],0.2,0.12,"[ 1. -1.  1.  1.  1.  1. -1.  1. -1.  1. -1.  1.  1.  1.  1.  1.  1. -1.
  1.  1.  1.  1. -1. -1. -1. -1.  1. -1. -1.  1.]"
3.6833338737487793,3655,[1],18,[2],0.2,0.12,"[-1. -1. -1.  1.  1.  1. -1. -1. -1.  1.  1. -1.  1. -1. -1. -1. -1. -1.
 -1. -1. -1. -1. -1.  1.  1.  1. -1.  1. -1.  1.]"
1.7013089656829834,1682,[1],8,[5],0.2,0.12,"[ 1.  1. -1. -1.  1.  1.  1.  1. -1.  1.  1. -1.  1. -1. -1. -1. -1.  1.
  1.  1.  1. -1.  1.  1. -1.  1. -1. -1.  1. -1.]"
