time,bytetime,press,count,key,stimDur,Bias,sequence
0.6332738399505615,607,[1],12,[2],0.05,0.06,"[-1.  1. -1.  1. -1.  1. -1.  1. -1. -1.  1.  1. -1. -1.  1.  1.  1.  1.
  1. -1. -1.  1.  1.  1. -1.  1. -1. -1. -1. -1.  1.  1.  1.  1.  1.  1.
  1. -1. -1.  1.  1. -1.  1. -1.  1.  1. -1. -1. -1.  1.  1. -1.  1. -1.
 -1. -1.  1.  1.  1.  1.]"
0.33428406715393066,312,[1],6,[2],0.05,0.06,"[-1.  1. -1.  1.  1. -1. -1. -1. -1. -1.  1.  1.  1. -1.  1. -1.  1. -1.
  1. -1.  1. -1. -1.  1. -1. -1.  1. -1. -1. -1. -1. -1. -1. -1.  1.  1.
 -1. -1. -1. -1.  1. -1. -1. -1.  1. -1. -1.  1.  1.  1.  1.  1.  1. -1.
  1. -1. -1. -1.  1.  1.]"
