time,bytetime,press,count,key,stimDur,Bias,sequence
3.9661569595336914,3949,[1],59,[5],0.08,0.06,"[-1.  1.  1. -1.  1.  1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1.  1.
 -1.  1.  1.  1.  1. -1. -1.  1.  1.  1.  1.  1. -1.  1.  1. -1.  1. -1.
  1. -1.  1.  1.  1.  1.  1.  1. -1.  1.  1. -1.  1. -1.  1.  1.  1. -1.
  1.  1.  1.  1. -1. -1.]"
4.016917943954468,[],[],60,[],0.08,0.06,"[-1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1. -1. -1.  1.  1. -1.
  1. -1. -1.  1. -1.  1. -1.  1.  1.  1. -1. -1. -1.  1. -1.  1.  1.  1.
  1.  1.  1.  1.  1.  1. -1. -1. -1. -1. -1.  1.  1.  1. -1. -1. -1. -1.
 -1.  1.  1.  1. -1.  1.]"
2.4166419506073,2404,[1],36,[2],0.08,0.06,"[-1.  1. -1.  1. -1.  1.  1. -1. -1.  1. -1. -1. -1. -1. -1.  1. -1.  1.
 -1. -1. -1. -1. -1.  1. -1. -1.  1. -1.  1.  1. -1.  1.  1. -1.  1. -1.
  1.  1.  1.  1. -1.  1. -1.  1. -1. -1. -1.  1. -1.  1.  1.  1.  1.  1.
 -1.  1. -1. -1.  1. -1.]"
3.3333239555358887,3310,[1],49,[5],0.08,0.06,"[-1.  1.  1.  1. -1.  1. -1. -1.  1. -1. -1. -1. -1.  1. -1. -1. -1. -1.
  1. -1.  1. -1. -1.  1.  1. -1. -1. -1.  1.  1. -1. -1.  1.  1.  1. -1.
  1. -1. -1.  1.  1. -1.  1. -1. -1.  1.  1. -1. -1.  1.  1. -1.  1.  1.
  1. -1.  1. -1. -1.  1.]"
4.015631914138794,[],[],60,[],0.08,0.06,"[-1. -1. -1.  1.  1. -1.  1.  1. -1.  1.  1. -1. -1. -1. -1. -1. -1. -1.
  1.  1. -1. -1.  1. -1.  1.  1. -1. -1. -1.  1. -1.  1.  1.  1. -1.  1.
 -1. -1. -1. -1. -1. -1. -1.  1.  1.  1.  1.  1.  1. -1.  1. -1. -1. -1.
 -1.  1. -1. -1. -1. -1.]"
4.0168678760528564,[],[],60,[],0.08,0.06,"[ 1. -1.  1. -1. -1. -1.  1.  1.  1. -1.  1. -1. -1. -1. -1. -1.  1.  1.
  1.  1. -1.  1.  1.  1.  1.  1. -1.  1.  1. -1. -1.  1. -1.  1. -1. -1.
 -1. -1.  1. -1. -1. -1.  1. -1.  1. -1.  1.  1. -1.  1. -1. -1.  1. -1.
 -1.  1.  1.  1. -1.  1.]"
4.016804933547974,[],[],60,[],0.08,0.06,"[ 1. -1.  1. -1. -1. -1.  1.  1. -1.  1.  1.  1.  1.  1.  1. -1.  1.  1.
  1. -1.  1.  1.  1. -1.  1.  1. -1.  1. -1.  1.  1.  1.  1. -1.  1. -1.
 -1.  1. -1.  1.  1.  1. -1. -1. -1.  1.  1. -1.  1. -1. -1.  1. -1.  1.
  1.  1.  1.  1. -1.  1.]"
4.016587972640991,[],[],60,[],0.08,0.06,"[-1. -1.  1.  1. -1. -1.  1.  1. -1.  1. -1. -1. -1.  1.  1. -1.  1.  1.
 -1.  1.  1.  1.  1.  1. -1.  1.  1. -1.  1. -1.  1.  1. -1. -1. -1.  1.
 -1. -1.  1.  1.  1.  1.  1. -1. -1.  1.  1.  1.  1.  1. -1.  1.  1. -1.
  1.  1.  1.  1. -1.  1.]"
3.3975670337677,3382,[1],50,[5],0.08,0.06,"[ 1.  1. -1. -1. -1.  1. -1.  1. -1.  1.  1.  1. -1. -1.  1. -1. -1. -1.
  1. -1. -1. -1.  1.  1.  1.  1. -1. -1. -1. -1. -1.  1.  1. -1. -1.  1.
  1. -1. -1. -1.  1.  1.  1.  1. -1.  1.  1.  1. -1.  1.  1.  1. -1. -1.
 -1. -1.  1. -1.  1.  1.]"
4.016646146774292,[],[],60,[],0.08,0.06,"[-1.  1.  1. -1. -1.  1. -1.  1.  1. -1. -1.  1. -1. -1. -1. -1.  1.  1.
 -1. -1.  1.  1.  1.  1. -1. -1.  1. -1. -1. -1. -1.  1.  1.  1. -1.  1.
 -1. -1.  1.  1.  1.  1. -1. -1. -1. -1.  1. -1. -1.  1. -1. -1. -1.  1.
  1.  1.  1.  1.  1. -1.]"
4.016731023788452,[],[],60,[],0.08,0.06,"[-1. -1.  1.  1. -1. -1.  1.  1. -1. -1.  1. -1. -1.  1. -1.  1. -1. -1.
 -1. -1.  1.  1. -1.  1.  1. -1.  1. -1.  1. -1.  1. -1. -1.  1.  1. -1.
  1.  1. -1. -1. -1. -1. -1. -1.  1. -1. -1.  1. -1.  1. -1.  1. -1.  1.
  1. -1.  1. -1. -1. -1.]"
2.565803050994873,2555,[1],38,[5],0.08,0.06,"[-1.  1.  1.  1. -1.  1. -1. -1.  1. -1. -1.  1.  1. -1.  1.  1.  1. -1.
  1. -1.  1.  1. -1. -1.  1. -1. -1. -1. -1. -1.  1.  1. -1. -1. -1. -1.
  1.  1. -1. -1. -1. -1.  1. -1. -1.  1. -1. -1.  1.  1.  1.  1.  1. -1.
  1.  1. -1.  1. -1. -1.]"
4.016938924789429,[],[],60,[],0.08,0.06,"[ 1. -1. -1. -1. -1.  1.  1. -1.  1. -1. -1.  1.  1.  1. -1. -1.  1. -1.
 -1. -1. -1.  1.  1. -1. -1.  1. -1. -1.  1. -1.  1. -1.  1.  1.  1.  1.
  1.  1.  1.  1.  1.  1. -1. -1.  1. -1.  1. -1.  1. -1. -1.  1.  1.  1.
  1.  1.  1. -1. -1.  1.]"
3.950291872024536,3935,[1],59,[5],0.08,0.06,"[ 1. -1.  1. -1.  1. -1.  1. -1. -1.  1.  1. -1. -1.  1. -1.  1.  1.  1.
  1.  1.  1. -1.  1.  1.  1. -1.  1. -1.  1.  1.  1.  1.  1. -1.  1.  1.
 -1. -1.  1.  1. -1.  1. -1.  1.  1. -1.  1.  1. -1. -1.  1.  1.  1.  1.
  1.  1. -1.  1. -1.  1.]"
2.683295965194702,2675,[1],40,[5],0.08,0.06,"[ 1. -1.  1. -1.  1. -1. -1. -1.  1. -1. -1.  1.  1.  1.  1. -1.  1. -1.
 -1.  1. -1. -1. -1.  1.  1. -1. -1. -1. -1. -1. -1.  1.  1. -1.  1. -1.
  1. -1. -1.  1. -1.  1.  1.  1.  1. -1. -1. -1.  1.  1. -1. -1. -1. -1.
  1.  1. -1.  1.  1.  1.]"
3.233494997024536,3224,[1],48,[5],0.08,0.06,"[-1.  1. -1. -1. -1. -1.  1. -1. -1. -1.  1.  1. -1. -1.  1.  1.  1.  1.
 -1.  1. -1. -1.  1.  1.  1. -1. -1.  1.  1. -1. -1. -1.  1.  1. -1. -1.
 -1. -1. -1. -1. -1.  1.  1.  1.  1. -1. -1.  1. -1. -1.  1. -1.  1.  1.
  1. -1.  1.  1.  1. -1.]"
4.014707088470459,[],[],60,[],0.08,0.06,"[-1. -1.  1.  1. -1.  1.  1. -1.  1. -1.  1. -1. -1. -1.  1.  1.  1. -1.
 -1.  1.  1.  1. -1. -1.  1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.
 -1. -1.  1.  1. -1. -1.  1. -1.  1.  1.  1. -1.  1. -1.  1. -1.  1. -1.
 -1. -1. -1. -1. -1. -1.]"
4.016613960266113,[],[],60,[],0.08,0.06,"[-1. -1.  1.  1. -1. -1.  1.  1.  1. -1. -1. -1.  1.  1. -1.  1.  1.  1.
  1. -1. -1. -1. -1. -1. -1. -1. -1.  1. -1.  1.  1. -1. -1. -1. -1. -1.
 -1. -1. -1.  1.  1. -1. -1. -1. -1.  1.  1. -1. -1.  1. -1.  1.  1.  1.
  1.  1. -1.  1. -1.  1.]"
2.4999938011169434,2489,[1],37,[5],0.08,0.06,"[ 1.  1. -1. -1. -1.  1. -1.  1.  1.  1.  1. -1. -1. -1. -1. -1. -1. -1.
  1. -1. -1.  1. -1.  1.  1. -1. -1. -1. -1. -1. -1.  1.  1. -1.  1. -1.
  1.  1. -1.  1. -1.  1.  1.  1. -1.  1. -1.  1. -1.  1. -1. -1.  1. -1.
 -1. -1.  1.  1. -1. -1.]"
