time,bytetime,press,count,key,stimDur,Bias,sequence
2.3834099769592285,2377,[1],35,[2],0.08,0.06,"[ 1. -1. -1. -1. -1.  1. -1.  1.  1.  1.  1. -1. -1. -1. -1. -1.  1. -1.
 -1. -1.  1.  1.  1. -1.  1. -1.  1.  1. -1.  1. -1.  1.  1.  1. -1.  1.
 -1.  1.  1.  1.  1.  1. -1. -1.  1. -1.  1.  1.  1. -1.  1. -1.  1.  1.
 -1. -1.  1. -1. -1.  1.]"
4.01656699180603,[],[],60,[],0.08,0.06,"[ 1.  1. -1. -1. -1.  1.  1. -1.  1. -1.  1.  1. -1.  1. -1.  1. -1. -1.
  1.  1. -1.  1.  1. -1. -1.  1.  1. -1. -1. -1. -1. -1. -1.  1.  1.  1.
  1. -1.  1.  1.  1.  1. -1. -1.  1. -1. -1. -1. -1. -1.  1. -1.  1. -1.
 -1.  1.  1. -1.  1.  1.]"
3.180117130279541,3171,[1],47,[2],0.08,0.06,"[-1.  1.  1. -1.  1. -1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1. -1.
 -1. -1.  1.  1.  1. -1.  1. -1. -1. -1. -1. -1. -1.  1.  1.  1.  1.  1.
  1. -1. -1. -1. -1.  1.  1.  1. -1.  1. -1. -1. -1.  1. -1.  1.  1. -1.
 -1. -1. -1.  1. -1.  1.]"
4.016690969467163,[],[],60,[],0.08,0.06,"[ 1.  1.  1.  1. -1.  1. -1.  1.  1. -1.  1. -1. -1. -1.  1.  1. -1.  1.
 -1. -1.  1. -1. -1. -1. -1. -1.  1. -1.  1.  1. -1. -1.  1.  1.  1. -1.
  1.  1. -1.  1.  1. -1. -1.  1. -1. -1. -1.  1.  1.  1. -1. -1. -1. -1.
  1. -1.  1.  1. -1.  1.]"
4.017983913421631,[],[],60,[],0.08,0.06,"[-1.  1. -1. -1. -1.  1.  1.  1.  1.  1. -1.  1. -1.  1. -1. -1. -1.  1.
 -1. -1.  1.  1. -1. -1. -1.  1.  1. -1. -1. -1. -1.  1. -1.  1. -1. -1.
 -1.  1. -1. -1. -1. -1. -1.  1.  1.  1. -1. -1. -1.  1. -1. -1.  1. -1.
  1. -1.  1.  1.  1.  1.]"
3.4499239921569824,3424,[1],51,[2],0.08,0.06,"[ 1. -1. -1.  1. -1.  1. -1. -1. -1.  1. -1. -1. -1. -1.  1. -1. -1. -1.
 -1. -1.  1. -1. -1. -1. -1.  1. -1. -1. -1. -1.  1. -1.  1.  1.  1. -1.
  1. -1.  1. -1.  1. -1. -1. -1.  1. -1. -1.  1. -1.  1. -1. -1. -1. -1.
 -1. -1. -1.  1.  1. -1.]"
4.016798973083496,[],[],60,[],0.08,0.06,"[-1. -1.  1.  1. -1.  1. -1.  1.  1.  1.  1. -1.  1. -1.  1.  1.  1. -1.
  1.  1. -1. -1. -1.  1.  1. -1. -1.  1.  1. -1. -1.  1. -1. -1.  1. -1.
  1.  1. -1.  1.  1.  1. -1. -1.  1.  1. -1. -1.  1. -1. -1.  1.  1.  1.
  1.  1. -1.  1. -1.  1.]"
0.18280696868896484,174,[1],2,[2],0.08,0.06,"[-1.  1. -1. -1.  1. -1.  1. -1. -1. -1. -1. -1. -1. -1.  1.  1.  1. -1.
 -1.  1.  1.  1.  1.  1.  1.  1. -1. -1.  1.  1.  1. -1. -1. -1.  1. -1.
 -1. -1. -1. -1.  1. -1. -1. -1. -1.  1. -1.  1.  1.  1. -1. -1. -1. -1.
 -1.  1.  1. -1.  1.  1.]"
4.017313003540039,[],[],60,[],0.08,0.06,"[-1.  1. -1.  1.  1. -1. -1.  1. -1. -1. -1. -1. -1. -1. -1.  1.  1.  1.
 -1. -1.  1.  1. -1. -1.  1.  1.  1. -1. -1.  1. -1.  1. -1.  1. -1. -1.
 -1. -1.  1. -1.  1.  1. -1.  1. -1. -1. -1.  1.  1.  1. -1. -1. -1. -1.
  1.  1.  1. -1. -1. -1.]"
4.01604700088501,[],[],60,[],0.08,0.06,"[-1.  1.  1. -1. -1.  1. -1.  1.  1.  1. -1. -1. -1.  1. -1.  1. -1.  1.
 -1.  1.  1. -1.  1.  1. -1. -1.  1.  1. -1.  1.  1. -1. -1.  1.  1.  1.
  1. -1.  1. -1. -1.  1.  1. -1. -1.  1. -1. -1. -1.  1. -1. -1.  1. -1.
 -1.  1.  1.  1.  1. -1.]"
3.3828301429748535,3358,[1],50,[2],0.08,0.06,"[-1. -1. -1.  1.  1.  1. -1. -1.  1.  1.  1. -1.  1. -1.  1. -1.  1. -1.
  1. -1. -1. -1. -1. -1. -1. -1.  1.  1.  1.  1. -1.  1. -1. -1. -1. -1.
 -1. -1. -1.  1. -1.  1.  1.  1. -1.  1. -1. -1.  1. -1.  1.  1.  1. -1.
 -1.  1. -1.  1. -1.  1.]"
