time,bytetime,press,count,key,stimDur,Bias,sequence
2.0503220558166504,2041,[1],40,[2],0.05,0.06,"[ 1. -1.  1. -1. -1.  1.  1.  1. -1. -1.  1.  1.  1. -1. -1.  1.  1. -1.
  1.  1. -1.  1. -1.  1. -1.  1.  1. -1. -1. -1.  1. -1.  1. -1. -1.  1.
 -1. -1.  1.  1. -1.  1. -1. -1.  1. -1. -1. -1. -1. -1.  1.  1. -1.  1.
 -1. -1.  1.  1. -1. -1.]"
3.0159659385681152,[],[],60,[],0.05,0.06,"[ 1.  1.  1. -1. -1. -1.  1. -1.  1.  1. -1. -1.  1. -1.  1. -1.  1.  1.
  1.  1.  1.  1.  1. -1.  1.  1.  1.  1. -1. -1. -1.  1.  1. -1. -1.  1.
  1. -1. -1.  1. -1.  1. -1.  1.  1. -1.  1. -1. -1. -1.  1.  1.  1.  1.
 -1.  1. -1. -1. -1.  1.]"
1.9805879592895508,1968,[1],39,[2],0.05,0.06,"[ 1. -1. -1.  1.  1. -1. -1.  1.  1.  1.  1.  1.  1. -1.  1.  1.  1. -1.
 -1. -1. -1. -1.  1.  1. -1.  1. -1.  1.  1.  1. -1. -1. -1. -1.  1. -1.
  1. -1. -1.  1. -1.  1. -1.  1.  1.  1. -1. -1.  1.  1.  1. -1. -1.  1.
 -1. -1.  1.  1. -1. -1.]"
2.70002818107605,2681,[1],53,[5],0.05,0.06,"[ 1. -1.  1. -1.  1. -1. -1. -1.  1.  1.  1.  1.  1.  1. -1.  1. -1. -1.
 -1. -1.  1.  1. -1.  1. -1.  1. -1. -1.  1.  1. -1.  1. -1.  1.  1.  1.
 -1.  1. -1. -1.  1. -1. -1. -1. -1.  1.  1.  1.  1.  1.  1.  1.  1.  1.
 -1.  1.  1.  1.  1. -1.]"
1.9173328876495361,1903,[1],38,[2],0.05,0.06,"[-1.  1.  1. -1. -1.  1. -1. -1.  1. -1. -1. -1. -1.  1.  1. -1.  1. -1.
 -1. -1. -1.  1.  1. -1. -1.  1. -1. -1.  1. -1. -1.  1. -1. -1. -1.  1.
  1.  1. -1.  1. -1. -1.  1.  1. -1.  1. -1. -1.  1. -1. -1. -1.  1.  1.
 -1.  1.  1.  1. -1.  1.]"
2.4833269119262695,2469,[1],49,[2],0.05,0.06,"[ 1.  1. -1. -1. -1.  1. -1.  1.  1. -1.  1. -1.  1.  1.  1.  1. -1. -1.
 -1.  1. -1. -1. -1. -1. -1. -1.  1.  1. -1. -1. -1.  1. -1.  1. -1. -1.
 -1. -1. -1.  1. -1.  1. -1. -1. -1. -1. -1. -1.  1.  1.  1.  1.  1.  1.
  1. -1.  1. -1.  1.  1.]"
1.7519919872283936,1727,[1],34,[5],0.05,0.06,"[-1.  1. -1. -1.  1.  1. -1.  1. -1.  1.  1. -1. -1.  1.  1.  1.  1.  1.
  1.  1.  1.  1.  1. -1. -1. -1.  1. -1.  1.  1. -1.  1. -1.  1.  1.  1.
  1.  1. -1.  1. -1. -1.  1.  1. -1.  1. -1.  1. -1. -1. -1.  1.  1.  1.
 -1.  1.  1.  1.  1.  1.]"
3.0175819396972656,[],[],60,[],0.05,0.06,"[-1. -1.  1.  1. -1.  1. -1.  1.  1.  1.  1. -1.  1. -1.  1.  1. -1. -1.
 -1.  1.  1.  1.  1.  1.  1.  1. -1. -1. -1. -1.  1.  1.  1.  1.  1.  1.
 -1.  1.  1.  1. -1.  1.  1.  1. -1.  1.  1.  1.  1. -1. -1.  1.  1. -1.
  1. -1.  1.  1.  1.  1.]"
1.7628309726715088,1751,[1],35,[2],0.05,0.06,"[-1.  1. -1. -1.  1.  1. -1.  1.  1. -1. -1.  1. -1. -1. -1. -1. -1. -1.
 -1. -1.  1. -1.  1. -1. -1.  1.  1. -1.  1. -1.  1. -1. -1.  1.  1.  1.
 -1. -1. -1. -1.  1.  1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.
  1. -1.  1. -1. -1. -1.]"
2.499986171722412,2484,[1],49,[2],0.05,0.06,"[-1.  1. -1.  1.  1. -1. -1.  1. -1.  1. -1.  1.  1. -1. -1. -1.  1. -1.
 -1.  1.  1.  1. -1.  1. -1.  1.  1.  1.  1.  1. -1. -1. -1.  1. -1.  1.
 -1. -1.  1.  1. -1.  1.  1.  1.  1.  1. -1.  1.  1. -1.  1.  1. -1.  1.
  1.  1.  1. -1. -1. -1.]"
2.3334109783172607,2316,[1],46,[2],0.05,0.06,"[ 1. -1. -1.  1.  1. -1. -1.  1.  1.  1. -1.  1.  1. -1.  1.  1.  1.  1.
 -1.  1. -1. -1. -1.  1.  1.  1. -1. -1. -1. -1. -1. -1.  1.  1. -1. -1.
 -1. -1. -1.  1. -1.  1. -1. -1. -1. -1. -1.  1. -1. -1. -1.  1.  1. -1.
 -1. -1.  1.  1. -1. -1.]"
3.016324043273926,[],[],60,[],0.05,0.06,"[ 1. -1. -1.  1. -1. -1. -1.  1. -1.  1. -1. -1.  1. -1. -1. -1. -1. -1.
 -1. -1. -1.  1.  1.  1. -1.  1. -1.  1. -1. -1. -1. -1. -1. -1.  1.  1.
  1. -1. -1. -1.  1.  1. -1. -1.  1. -1.  1.  1. -1.  1. -1.  1. -1. -1.
  1.  1. -1.  1. -1. -1.]"
2.3164329528808594,2294,[1],46,[5],0.05,0.06,"[-1.  1. -1. -1.  1.  1. -1. -1. -1. -1. -1.  1. -1.  1. -1.  1.  1. -1.
  1. -1. -1.  1. -1. -1.  1.  1.  1.  1. -1.  1.  1. -1. -1.  1. -1. -1.
 -1.  1.  1.  1. -1.  1. -1. -1.  1. -1. -1. -1. -1.  1. -1. -1. -1. -1.
  1.  1. -1. -1. -1. -1.]"
3.016834020614624,[],[],60,[],0.05,0.06,"[ 1.  1.  1. -1. -1. -1.  1. -1.  1.  1. -1. -1. -1.  1.  1. -1. -1. -1.
  1.  1.  1.  1.  1.  1. -1. -1.  1. -1. -1. -1.  1. -1. -1. -1. -1. -1.
  1.  1. -1. -1.  1. -1.  1. -1.  1.  1.  1. -1.  1. -1. -1. -1. -1. -1.
  1. -1.  1. -1.  1. -1.]"
3.016624927520752,[],[],60,[],0.05,0.06,"[ 1. -1. -1. -1.  1.  1. -1. -1. -1.  1. -1. -1. -1. -1. -1. -1. -1.  1.
  1.  1.  1.  1.  1.  1. -1. -1. -1. -1. -1.  1. -1.  1.  1.  1.  1. -1.
 -1. -1.  1.  1.  1.  1. -1.  1. -1.  1. -1. -1. -1. -1. -1.  1. -1.  1.
  1. -1. -1. -1. -1. -1.]"
2.282946825027466,2277,[1],45,[5],0.05,0.06,"[ 1.  1. -1. -1. -1. -1.  1.  1.  1.  1. -1. -1. -1. -1. -1.  1. -1. -1.
 -1.  1.  1.  1. -1.  1. -1.  1.  1.  1.  1. -1.  1.  1.  1. -1.  1.  1.
 -1.  1. -1. -1. -1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1.  1. -1. -1.
  1. -1. -1. -1. -1. -1.]"
3.016389846801758,[],[],60,[],0.05,0.06,"[-1.  1. -1.  1.  1. -1. -1.  1.  1.  1. -1. -1. -1. -1. -1. -1. -1. -1.
 -1.  1.  1. -1. -1. -1. -1. -1. -1. -1. -1. -1.  1. -1.  1. -1. -1. -1.
  1. -1. -1.  1.  1. -1. -1. -1.  1.  1. -1. -1. -1. -1. -1. -1.  1. -1.
 -1.  1.  1. -1.  1.  1.]"
3.0166468620300293,[],[],60,[],0.05,0.06,"[ 1.  1. -1.  1. -1.  1. -1.  1. -1. -1.  1.  1.  1. -1.  1. -1. -1.  1.
  1.  1. -1. -1.  1. -1.  1. -1. -1.  1.  1.  1.  1. -1. -1. -1. -1. -1.
  1. -1.  1.  1.  1.  1. -1. -1. -1.  1. -1. -1. -1.  1.  1. -1. -1.  1.
  1. -1. -1. -1. -1. -1.]"
1.9005670547485352,1877,[1],37,[5],0.05,0.06,"[ 1.  1. -1. -1. -1. -1.  1.  1. -1. -1.  1.  1.  1. -1. -1.  1. -1.  1.
 -1.  1.  1.  1. -1.  1. -1.  1. -1. -1. -1. -1. -1.  1. -1.  1.  1.  1.
 -1.  1.  1. -1. -1.  1. -1. -1. -1.  1.  1.  1.  1.  1.  1. -1. -1. -1.
  1.  1.  1.  1.  1.  1.]"
2.900068998336792,2892,[1],57,[2],0.05,0.06,"[-1.  1.  1. -1.  1. -1.  1. -1. -1.  1.  1.  1.  1.  1.  1. -1.  1. -1.
  1.  1. -1. -1.  1.  1.  1. -1. -1. -1.  1.  1.  1.  1. -1.  1.  1. -1.
  1.  1.  1.  1. -1.  1.  1. -1.  1. -1.  1.  1.  1. -1. -1.  1.  1. -1.
 -1.  1. -1. -1.  1. -1.]"
