time,bytetime,press,count,key,stimDur,Bias,sequence
4.299108982086182,4276,[1],8,[2],0.5,0.06,"[-1.  1.  1. -1. -1. -1.  1.  1.  1. -1.  1.  1.  1.  1.  1. -1. -1. -1.
  1.  1.  1.  1.  1. -1.  1. -1.  1.  1. -1.  1. -1. -1.  1. -1.  1. -1.
  1. -1.  1.  1.  1.  1.  1.  1.  1.  1. -1.  1. -1.  1.  1.  1.  1.  1.
 -1.  1. -1.  1. -1. -1.]"
6.601705074310303,6586,[1],13,[2],0.5,0.06,"[-1.  1.  1. -1.  1.  1. -1. -1. -1. -1.  1.  1.  1.  1.  1.  1. -1. -1.
 -1. -1.  1. -1.  1. -1. -1. -1.  1. -1. -1. -1.  1.  1. -1. -1.  1.  1.
  1. -1. -1. -1.  1. -1. -1. -1.  1.  1.  1. -1.  1.  1.  1.  1. -1. -1.
 -1.  1.  1.  1.  1. -1.]"
