time,bytetime,press,count,key,stimDur,Bias,sequence
0.33708810806274414,328,[1],60,[5],0.2,0.06,"[-1. -1.  1. -1. -1.  1.  1.  1. -1. -1.  1.  1.  1. -1.  1. -1. -1. -1.
  1.  1. -1. -1.  1.  1. -1. -1. -1. -1. -1.  1. -1.  1. -1.  1.  1. -1.
  1. -1.  1.  1. -1. -1. -1. -1. -1.  1.  1. -1.  1. -1. -1. -1. -1. -1.
 -1.  1. -1.  1. -1.  1.]"
1.2219529151916504,1213,[1],60,[5],0.2,0.06,"[-1. -1.  1. -1. -1.  1.  1.  1. -1.  1.  1.  1.  1.  1. -1. -1.  1.  1.
  1.  1.  1.  1. -1.  1.  1.  1.  1.  1.  1. -1.  1. -1. -1.  1.  1.  1.
 -1. -1.  1. -1. -1.  1.  1. -1. -1. -1. -1.  1. -1.  1.  1.  1.  1.  1.
  1. -1.  1.  1.  1. -1.]"
