time,bytetime,press,count,key,stimDur,Bias,sequence
2.466740846633911,2444,[1],4,[5],0.5,0.12,"[ 1.  1.  1.  1.  1. -1.  1.  1. -1.  1. -1. -1.  1.  1.  1. -1.  1. -1.
  1.  1.  1.  1. -1.  1.  1.  1.  1.  1.  1. -1.]"
2.1833629608154297,2160,[1],4,[2],0.5,0.12,"[ 1. -1. -1. -1. -1.  1. -1. -1. -1. -1. -1.  1. -1. -1.  1.  1. -1.  1.
  1.  1.  1. -1. -1. -1. -1. -1. -1.  1. -1. -1.]"
2.3846421241760254,2360,[1],4,[5],0.5,0.12,"[ 1. -1.  1.  1.  1. -1.  1.  1. -1. -1.  1.  1.  1.  1.  1.  1. -1.  1.
 -1.  1. -1. -1. -1.  1.  1.  1. -1.  1.  1.  1.]"
2.24989914894104,2235,[1],4,[2],0.5,0.12,"[-1. -1.  1. -1. -1. -1.  1.  1. -1.  1. -1.  1.  1.  1. -1. -1. -1. -1.
  1. -1. -1. -1.  1. -1.  1.  1. -1.  1. -1. -1.]"
1.548741102218628,1534,[1],3,[5],0.5,0.12,"[ 1.  1. -1. -1. -1. -1. -1. -1.  1.  1.  1. -1. -1. -1. -1. -1.  1. -1.
 -1.  1. -1. -1. -1.  1. -1.  1. -1. -1.  1. -1.]"
1.9166970252990723,1887,[1],3,[2],0.5,0.12,"[ 1. -1. -1. -1. -1. -1. -1. -1. -1.  1.  1. -1. -1.  1.  1. -1. -1.  1.
 -1. -1.  1. -1. -1.  1. -1.  1.  1.  1. -1. -1.]"
2.2166738510131836,2204,[1],4,[5],0.5,0.12,"[ 1. -1.  1.  1. -1. -1. -1. -1.  1.  1.  1. -1. -1. -1.  1. -1.  1. -1.
  1. -1. -1.  1. -1.  1.  1. -1. -1. -1. -1. -1.]"
1.8320119380950928,1805,[1],3,[2],0.5,0.12,"[-1. -1.  1. -1. -1. -1. -1. -1. -1. -1. -1.  1.  1. -1. -1. -1. -1. -1.
 -1. -1. -1. -1. -1. -1. -1. -1. -1.  1. -1.  1.]"
1.8668439388275146,1850,[1],3,[5],0.5,0.12,"[ 1. -1.  1.  1. -1.  1.  1.  1. -1. -1.  1.  1.  1. -1.  1.  1.  1. -1.
  1.  1.  1.  1.  1.  1. -1.  1. -1.  1.  1.  1.]"
1.03348708152771,1012,[1],2,[5],0.5,0.12,"[ 1.  1.  1.  1. -1. -1.  1. -1. -1.  1.  1. -1.  1.  1. -1. -1. -1.  1.
 -1. -1. -1. -1.  1.  1.  1.  1. -1.  1. -1.  1.]"
