time,bytetime,press,count,key,stimDur,Bias,sequence
2.866641044616699,2858,[1],5,[5],0.5,0.12,"[-1.  1.  1. -1.  1.  1.  1. -1.  1.  1. -1.  1.  1.  1.  1.  1. -1.  1.
  1. -1.  1. -1. -1.  1.  1.  1. -1.  1.  1. -1.]"
3.19999098777771,3183,[1],6,[2],0.5,0.12,"[-1. -1. -1.  1.  1. -1. -1.  1. -1. -1. -1.  1. -1. -1. -1. -1. -1.  1.
 -1.  1. -1.  1.  1. -1.  1. -1. -1. -1.  1.  1.]"
3.1666438579559326,3161,[1],6,[5],0.5,0.12,"[ 1. -1. -1.  1.  1.  1.  1.  1.  1. -1.  1.  1. -1. -1.  1. -1.  1. -1.
 -1.  1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  1.]"
3.533296823501587,3516,[1],7,[2],0.5,0.12,"[-1.  1.  1. -1. -1. -1. -1. -1.  1. -1. -1. -1. -1.  1. -1.  1. -1. -1.
 -1.  1. -1.  1.  1. -1. -1.  1. -1. -1.  1. -1.]"
2.9333560466766357,2931,[1],5,[5],0.5,0.12,"[ 1.  1. -1.  1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1.  1.  1.  1. -1.
  1. -1.  1.  1.  1.  1.  1.  1.  1. -1.  1.  1.]"
2.6333041191101074,2618,[1],5,[5],0.5,0.12,"[-1.  1.  1.  1.  1. -1. -1.  1. -1. -1.  1.  1. -1.  1. -1.  1. -1. -1.
  1.  1. -1.  1. -1. -1.  1. -1. -1. -1. -1.  1.]"
4.2499659061431885,4236,[1],8,[5],0.5,0.12,"[ 1.  1.  1. -1. -1.  1.  1.  1.  1. -1.  1.  1.  1.  1.  1.  1.  1.  1.
  1.  1.  1. -1.  1.  1.  1.  1.  1.  1.  1. -1.]"
4.899950981140137,4899,[1],9,[2],0.5,0.12,"[-1. -1.  1.  1. -1.  1.  1. -1. -1. -1. -1. -1.  1. -1. -1. -1.  1. -1.
 -1.  1.  1. -1. -1. -1. -1. -1.  1. -1.  1.  1.]"
3.3999578952789307,3393,[1],6,[5],0.5,0.12,"[ 1.  1. -1.  1.  1.  1. -1.  1. -1. -1. -1.  1. -1. -1.  1. -1.  1. -1.
  1.  1.  1. -1.  1. -1.  1.  1. -1. -1. -1. -1.]"
3.9333009719848633,3927,[1],7,[5],0.5,0.12,"[ 1. -1.  1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1.  1.  1.  1. -1.
  1.  1. -1.  1.  1. -1.  1. -1.  1.  1.  1. -1.]"
5.16660213470459,5154,[1],10,[2],0.5,0.12,"[ 1.  1.  1.  1. -1. -1. -1. -1.  1. -1.  1.  1.  1. -1. -1.  1. -1. -1.
  1. -1. -1. -1. -1. -1. -1.  1.  1. -1. -1. -1.]"
3.816617965698242,3801,[1],7,[5],0.5,0.12,"[-1.  1.  1. -1.  1.  1.  1.  1.  1. -1. -1.  1. -1.  1.  1.  1.  1. -1.
 -1. -1.  1. -1. -1.  1.  1. -1.  1.  1.  1.  1.]"
3.8832969665527344,3876,[1],7,[2],0.5,0.12,"[ 1.  1. -1. -1.  1. -1. -1. -1. -1. -1. -1.  1.  1.  1.  1.  1. -1. -1.
 -1.  1.  1.  1. -1. -1.  1. -1.  1. -1. -1. -1.]"
