time,bytetime,press,count,key,stimDur,Bias,sequence
2.2499818801879883,2242,[1],22,[2],0.1,0.12,"[ 1. -1.  1. -1. -1. -1. -1. -1.  1. -1.  1. -1. -1.  1. -1.  1. -1. -1.
 -1. -1. -1. -1.  1.  1. -1. -1. -1. -1.  1. -1.]"
1.133331060409546,1132,[1],11,[5],0.1,0.12,"[ 1. -1.  1.  1.  1.  1. -1.  1.  1.  1. -1. -1.  1.  1. -1. -1.  1. -1.
  1. -1.  1.  1. -1. -1.  1. -1.  1.  1. -1.  1.]"
2.4833297729492188,2469,[1],24,[2],0.1,0.12,"[-1.  1.  1.  1.  1. -1. -1. -1. -1.  1. -1. -1. -1. -1.  1.  1. -1. -1.
 -1. -1. -1. -1. -1.  1.  1. -1.  1.  1. -1.  1.]"
2.5665979385375977,2561,[1],25,[2],0.1,0.12,"[ 1. -1. -1. -1.  1.  1.  1. -1.  1. -1. -1. -1. -1. -1. -1.  1. -1.  1.
 -1.  1.  1. -1. -1. -1. -1.  1.  1.  1. -1. -1.]"
1.983323097229004,1970,[1],19,[5],0.1,0.12,"[ 1.  1. -1.  1.  1. -1. -1. -1.  1.  1.  1. -1.  1.  1.  1.  1. -1.  1.
  1.  1. -1.  1. -1.  1. -1. -1. -1. -1.  1.  1.]"
2.483285903930664,2481,[1],24,[2],0.1,0.12,"[ 1. -1. -1. -1. -1.  1. -1.  1.  1. -1. -1. -1.  1.  1.  1. -1. -1. -1.
 -1.  1. -1. -1. -1. -1.  1. -1.  1. -1. -1.  1.]"
2.7000458240509033,2688,[1],26,[5],0.1,0.12,"[-1.  1.  1. -1. -1.  1.  1.  1. -1.  1.  1.  1.  1.  1.  1. -1.  1. -1.
  1. -1.  1. -1.  1.  1.  1.  1. -1.  1.  1.  1.]"
3.283298969268799,3168,[1],30,[2],0.1,0.12,"[ 1.  1.  1.  1. -1.  1.  1.  1. -1. -1. -1. -1.  1. -1. -1. -1. -1. -1.
  1. -1. -1.  1. -1. -1. -1.  1. -1. -1. -1. -1.]"
1.550002098083496,1537,[1],15,[2],0.1,0.12,"[-1. -1. -1.  1. -1. -1.  1. -1. -1. -1. -1.  1.  1.  1. -1. -1. -1.  1.
 -1.  1. -1.  1.  1.  1. -1.  1. -1.  1. -1. -1.]"
1.866654872894287,1853,[1],18,[5],0.1,0.12,"[ 1.  1. -1.  1. -1.  1. -1.  1.  1.  1.  1. -1.  1.  1. -1.  1. -1. -1.
 -1. -1.  1.  1.  1.  1.  1.  1. -1. -1.  1.  1.]"
1.8833229541778564,1870,[1],18,[5],0.1,0.12,"[ 1.  1.  1.  1. -1. -1.  1.  1.  1. -1. -1. -1. -1.  1.  1.  1.  1. -1.
  1. -1.  1.  1. -1.  1.  1. -1.  1. -1.  1. -1.]"
2.066648006439209,2063,[1],20,[2],0.1,0.12,"[-1.  1. -1.  1.  1. -1. -1. -1. -1. -1.  1.  1. -1. -1.  1.  1. -1. -1.
  1. -1. -1. -1. -1. -1. -1.  1. -1.  1. -1. -1.]"
[],[],[],30,[],0.1,0.12,"[-1. -1.  1.  1. -1. -1.  1.  1.  1. -1. -1.  1.  1. -1.  1. -1. -1.  1.
  1.  1. -1. -1.  1. -1.  1.  1. -1.  1.  1. -1.]"
0.9666311740875244,954,[1],9,[2],0.1,0.12,"[-1. -1. -1. -1.  1. -1. -1. -1. -1.  1. -1. -1.  1.  1.  1. -1.  1.  1.
  1. -1. -1. -1.  1. -1. -1.  1. -1. -1.  1. -1.]"
1.1999950408935547,1191,[1],11,[5],0.1,0.12,"[ 1.  1.  1. -1.  1.  1. -1.  1.  1. -1. -1.  1. -1.  1.  1.  1. -1. -1.
 -1.  1.  1. -1. -1.  1.  1.  1.  1.  1. -1.  1.]"
1.9666600227355957,1963,[1],19,[5],0.1,0.12,"[-1.  1. -1. -1. -1.  1.  1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1.  1.
  1.  1.  1. -1.  1. -1.  1.  1.  1.  1.  1. -1.]"
