time,bytetime,press,count,key,stimDur,Bias,sequence
2.483299970626831,2470,[1],4,[2],0.5,0.12,"[-1. -1.  1. -1. -1. -1. -1. -1. -1.  1.  1. -1. -1. -1. -1.  1.  1.  1.
 -1.  1.  1.  1. -1.  1. -1. -1. -1.  1.  1. -1.]"
2.5166001319885254,2505,[1],5,[5],0.5,0.12,"[ 1.  1.  1.  1.  1.  1.  1. -1.  1.  1. -1.  1.  1.  1.  1. -1.  1. -1.
  1. -1.  1. -1. -1. -1. -1. -1. -1.  1.  1.  1.]"
2.9000051021575928,2888,[1],5,[5],0.5,0.12,"[ 1.  1. -1.  1.  1.  1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  1. -1. -1.
  1.  1.  1. -1.  1.  1.  1.  1. -1.  1.  1.  1.]"
3.933284044265747,3918,[1],7,[2],0.5,0.12,"[-1.  1. -1.  1. -1.  1. -1. -1.  1. -1. -1. -1.  1.  1. -1.  1.  1.  1.
  1.  1. -1.  1.  1.  1.  1.  1. -1.  1. -1.  1.]"
3.6832921504974365,3674,[1],7,[2],0.5,0.12,"[-1. -1.  1. -1.  1. -1. -1.  1. -1.  1. -1.  1. -1. -1. -1. -1.  1.  1.
 -1.  1. -1.  1.  1. -1. -1.  1. -1. -1.  1.  1.]"
4.133285999298096,4128,[1],8,[5],0.5,0.12,"[ 1. -1. -1.  1.  1. -1.  1.  1. -1. -1.  1. -1.  1.  1.  1.  1.  1. -1.
  1.  1.  1. -1. -1. -1.  1.  1. -1. -1.  1.  1.]"
6.2165961265563965,6206,[1],12,[5],0.5,0.12,"[ 1. -1.  1.  1. -1.  1.  1. -1.  1. -1.  1.  1. -1.  1.  1.  1.  1.  1.
 -1.  1. -1.  1.  1.  1.  1.  1. -1.  1. -1.  1.]"
5.816601037979126,5813,[1],11,[2],0.5,0.12,"[ 1. -1. -1.  1. -1.  1.  1. -1. -1.  1. -1.  1.  1.  1. -1. -1. -1. -1.
 -1. -1.  1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]"
5.616599082946777,5607,[1],11,[5],0.5,0.12,"[ 1.  1. -1. -1.  1.  1. -1.  1.  1. -1.  1.  1. -1. -1.  1.  1. -1.  1.
  1.  1. -1. -1.  1.  1. -1.  1. -1. -1.  1.  1.]"
5.933259963989258,5917,[1],11,[5],0.5,0.12,"[-1.  1.  1. -1.  1. -1. -1.  1.  1. -1.  1.  1.  1. -1.  1. -1. -1.  1.
  1.  1.  1.  1.  1. -1. -1.  1. -1. -1.  1. -1.]"
5.9999189376831055,5994,[1],11,[5],0.5,0.12,"[ 1.  1. -1.  1. -1.  1.  1. -1.  1.  1.  1.  1. -1.  1.  1.  1.  1. -1.
 -1.  1. -1. -1.  1.  1. -1.  1. -1.  1. -1.  1.]"
2.4833149909973145,2469,[1],4,[2],0.5,0.12,"[-1. -1. -1. -1. -1.  1. -1.  1.  1. -1.  1. -1. -1.  1. -1. -1. -1.  1.
  1.  1. -1.  1.  1.  1. -1.  1. -1.  1.  1. -1.]"
2.699972152709961,2695,[1],5,[5],0.5,0.12,"[ 1.  1.  1.  1.  1. -1.  1.  1.  1. -1. -1.  1. -1. -1. -1.  1.  1.  1.
 -1.  1. -1. -1.  1.  1.  1.  1.  1. -1. -1.  1.]"
3.249964952468872,3246,[1],6,[5],0.5,0.12,"[-1.  1.  1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1. -1. -1.  1.  1.
 -1.  1. -1.  1. -1. -1.  1.  1.  1.  1.  1. -1.]"
4.149952173233032,4144,[1],8,[5],0.5,0.12,"[ 1.  1.  1. -1.  1. -1.  1.  1. -1. -1.  1.  1. -1. -1.  1.  1.  1. -1.
  1.  1.  1.  1.  1. -1. -1. -1.  1.  1. -1. -1.]"
5.3998918533325195,5387,[1],10,[2],0.5,0.12,"[ 1.  1.  1. -1.  1.  1.  1. -1. -1. -1. -1.  1.  1.  1.  1.  1. -1.  1.
  1. -1.  1.  1.  1.  1.  1.  1. -1.  1. -1.  1.]"
6.116602897644043,6103,[1],12,[2],0.5,0.12,"[-1.  1.  1. -1. -1. -1.  1. -1. -1.  1.  1. -1.  1. -1.  1. -1. -1.  1.
  1.  1. -1.  1.  1. -1. -1.  1. -1.  1. -1.  1.]"
4.883275985717773,4877,[1],9,[2],0.5,0.12,"[-1.  1. -1.  1. -1.  1. -1. -1. -1.  1. -1.  1.  1. -1.  1. -1. -1. -1.
 -1. -1. -1.  1. -1.  1.  1. -1. -1. -1. -1.  1.]"
5.083280086517334,5068,[1],10,[2],0.5,0.12,"[ 1. -1.  1. -1.  1. -1.  1. -1. -1. -1.  1. -1.  1. -1.  1. -1. -1.  1.
 -1.  1.  1. -1. -1. -1.  1.  1.  1. -1. -1. -1.]"
3.0,9605,[1],5,[2],0.5,0.12,"[-1.  1. -1. -1. -1.  1.  1. -1.  1.  1.  1.  1. -1.  1. -1. -1.  1.  1.
 -1. -1. -1. -1. -1. -1.  1. -1. -1.  1. -1. -1.]"
2.81665301322937,13945,[1],5,[5],0.5,0.12,"[-1.  1.  1.  1.  1.  1. -1.  1.  1.  1. -1.  1. -1.  1.  1.  1.  1.  1.
 -1.  1.  1.  1.  1. -1.  1.  1. -1. -1.  1.  1.]"
3.716632127761841,19184,[1],7,[2],0.5,0.12,"[-1.  1.  1. -1. -1. -1. -1.  1. -1.  1. -1. -1.  1. -1.  1. -1.  1.  1.
  1.  1. -1.  1. -1.  1.  1. -1. -1. -1.  1.  1.]"
4.283283948898315,24984,[1],8,[2],0.5,0.12,"[ 1. -1. -1.  1. -1. -1. -1. -1. -1.  1. -1.  1.  1. -1. -1. -1.  1.  1.
 -1. -1. -1. -1. -1. -1. -1.  1.  1.  1.  1. -1.]"
5.94992995262146,32461,[1],11,[5],0.5,0.12,"[ 1. -1.  1.  1. -1.  1.  1. -1.  1. -1.  1.  1.  1.  1. -1.  1. -1.  1.
 -1.  1.  1.  1.  1.  1. -1.  1. -1.  1. -1. -1.]"
5.799932956695557,39785,[1],11,[5],0.5,0.12,"[ 1. -1.  1.  1.  1. -1. -1. -1.  1.  1.  1. -1. -1. -1. -1. -1. -1. -1.
  1.  1.  1.  1.  1. -1. -1. -1.  1. -1.  1.  1.]"
4.699954032897949,46019,[1],9,[2],0.5,0.12,"[-1. -1.  1. -1.  1. -1. -1.  1. -1.  1. -1. -1. -1. -1. -1.  1. -1. -1.
 -1. -1. -1. -1. -1.  1. -1. -1. -1.  1. -1. -1.]"
5.316608190536499,52863,[1],10,[5],0.5,0.12,"[ 1. -1. -1.  1.  1. -1. -1.  1.  1.  1. -1.  1.  1. -1. -1. -1. -1. -1.
 -1. -1. -1.  1.  1. -1.  1. -1. -1.  1.  1. -1.]"
5.599934816360474,59987,[1],11,[2],0.5,0.12,"[ 1. -1. -1. -1.  1.  1.  1. -1.  1. -1. -1.  1. -1. -1.  1. -1. -1.  1.
 -1. -1. -1.  1.  1. -1. -1. -1. -1.  1. -1. -1.]"
5.2666099071502686,66780,[1],10,[2],0.5,0.12,"[-1.  1. -1. -1. -1.  1.  1.  1. -1. -1. -1. -1. -1. -1.  1. -1.  1.  1.
 -1.  1. -1. -1. -1.  1.  1. -1.  1.  1.  1.  1.]"
3.39996600151062,71702,[1],6,[5],0.5,0.12,"[ 1.  1. -1. -1.  1.  1.  1. -1. -1.  1. -1.  1. -1. -1. -1. -1. -1. -1.
 -1. -1. -1. -1. -1.  1.  1.  1. -1. -1.  1. -1.]"
2.9999780654907227,76226,[1],5,[5],0.5,0.12,"[ 1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1.  1. -1.  1.  1.  1.  1.
 -1.  1.  1. -1. -1.  1.  1.  1.  1.  1. -1.  1.]"
5.066567897796631,82818,[1],10,[5],0.5,0.12,"[ 1. -1. -1.  1.  1. -1. -1.  1.  1.  1. -1.  1. -1.  1.  1.  1.  1.  1.
  1. -1. -1. -1.  1.  1.  1. -1. -1.  1.  1.  1.]"
6.316611051559448,90656,[1],12,[5],0.5,0.12,"[-1. -1. -1.  1. -1.  1.  1. -1.  1. -1.  1.  1.  1.  1. -1.  1. -1.  1.
 -1.  1.  1.  1. -1.  1.  1.  1. -1.  1.  1. -1.]"
4.466623783111572,96650,[1],8,[2],0.5,0.12,"[-1.  1. -1. -1.  1.  1. -1. -1. -1. -1. -1. -1. -1.  1. -1.  1.  1. -1.
  1. -1. -1. -1. -1. -1.  1. -1.  1. -1.  1. -1.]"
7.049885988235474,105226,[1],14,[5],0.5,0.12,"[-1. -1.  1. -1. -1.  1.  1.  1. -1. -1.  1.  1. -1.  1.  1.  1. -1. -1.
  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.]"
2.7500290870666504,109491,[1],5,[2],0.5,0.12,"[ 1. -1. -1. -1. -1. -1.  1. -1. -1. -1. -1.  1.  1. -1.  1. -1. -1.  1.
 -1.  1.  1. -1. -1.  1.  1. -1. -1. -1. -1.  1.]"
