time,bytetime,press,count,key,stimDur,Bias,sequence
0.9778151512145996,970,[1],60,[5],0.1,0.06,"[ 1.  1. -1. -1. -1. -1. -1. -1. -1. -1.  1. -1.  1.  1. -1. -1. -1.  1.
 -1.  1.  1. -1. -1. -1.  1.  1. -1. -1. -1. -1.  1.  1. -1. -1.  1.  1.
 -1.  1. -1.  1.  1.  1.  1. -1. -1. -1.  1. -1.  1. -1. -1. -1. -1.  1.
  1. -1.  1. -1. -1. -1.]"
0.59834885597229,582,[1],60,[5],0.1,0.06,"[ 1.  1. -1. -1.  1.  1.  1. -1.  1.  1.  1.  1.  1.  1.  1. -1.  1. -1.
 -1.  1. -1.  1.  1. -1.  1. -1. -1.  1.  1.  1. -1. -1. -1.  1. -1.  1.
  1.  1. -1. -1.  1.  1. -1. -1.  1. -1.  1. -1. -1. -1. -1.  1.  1.  1.
  1.  1. -1.  1.  1. -1.]"
